GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
482,31.95,293.99,22.92,-3.0,-159.88,64.88,181.11,-67.15,2.57,431.97,-64.57,367.39
483,36.44,297.92,23.07,-2.84,-152.59,57.1,174.44,-67.66,2.62,433.52,-65.04,368.48
484,42.32,281.28,26.01,-3.27,-157.29,66.21,180.22,-68.67,2.52,435.47,-66.15,369.32
485,25.82,297.03,23.02,-3.36,-158.86,68.79,182.83,-68.38,2.54,435.27,-65.83,369.44
486,32.13,293.82,25.72,-3.27,-156.36,65.69,178.9,-69.16,2.58,436.63,-66.58,370.04
487,29.23,301.37,25.86,-3.2,-154.75,60.78,178.55,-68.7,2.58,437.84,-66.13,371.71
488,31.3,299.97,23.84,-3.53,-160.46,61.94,182.86,-67.87,2.55,435.92,-65.32,370.61
489,37.85,294.78,23.85,-2.84,-159.4,61.45,183.23,-67.7,2.56,438.91,-65.14,373.77
490,32.95,289.74,23.63,-2.81,-161.09,68.19,181.84,-66.52,2.59,432.45,-63.94,368.51
491,39.23,288.82,22.84,-2.51,-161.84,64.99,184.88,-68.89,2.59,436.42,-66.31,370.12
492,33.51,297.16,22.13,-2.86,-156.03,60.45,179.42,-68.38,2.58,433.78,-65.8,367.98
493,33.15,288.75,23.59,-3.0,-163.29,67.07,186.75,-67.3,2.49,433.03,-64.81,368.22
494,34.27,294.67,24.54,-2.62,-159.61,61.98,184.05,-70.39,2.57,437.28,-67.82,369.46
495,33.78,291.35,23.27,-2.75,-157.65,68.32,179.17,-68.18,2.59,435.5,-65.59,369.91
496,36.51,286.94,24.57,-3.24,-161.0,72.31,182.76,-67.51,2.52,438.85,-64.99,373.86
497,30.88,299.74,23.85,-2.86,-154.1,58.1,175.36,-67.6,2.62,430.96,-64.98,365.98
498,21.99,295.99,24.23,-3.0,-163.84,72.71,188.19,-67.66,2.51,436.27,-65.14,371.12
499,35.52,298.2,24.98,-2.99,-153.6,61.02,174.08,-67.75,2.6,437.21,-65.15,372.06
500,34.94,283.8,23.19,-1.73,-162.23,74.56,184.52,-67.69,2.57,437.05,-65.12,371.93

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,0.0,-0.0,0.0,-18.93,-21.59,-0.0,0.0,31.97,-2.46,-40.52,29.5,-11.01
201,0.0,-0.0,0.0,-20.94,-13.98,0.0,-0.0,31.45,-2.86,-34.91,28.59,-6.32
202,0.0,-0.0,-0.0,-16.86,-25.23,-0.0,-0.0,33.13,-2.9,-42.09,30.23,-11.86
203,0.0,-0.0,0.0,-14.14,-17.93,0.0,0.0,25.67,-2.12,-32.07,23.55,-8.52
204,-0.0,0.0,-0.0,-14.32,-11.04,0.0,0.0,20.25,-2.32,-25.36,17.93,-7.43
205,-0.0,0.0,0.0,-7.28,-25.14,0.0,0.0,25.71,-1.64,-32.42,24.08,-8.34
206,0.0,0.0,-0.0,-11.15,-19.69,0.0,0.0,31.28,-1.69,-30.84,29.59,-1.25
207,-0.0,-0.0,-0.0,-11.4,-35.17,0.0,0.0,37.15,-1.79,-46.56,35.36,-11.2
208,-0.0,-0.0,0.0,-12.39,-31.54,-0.0,-0.0,41.69,-1.8,-43.93,39.89,-4.04
209,0.0,-0.0,-0.0,-13.73,-30.63,-0.0,-0.0,39.21,-1.74,-44.36,37.47,-6.89
210,-0.0,-0.0,-0.0,-16.94,-29.85,0.0,0.0,39.68,-2.19,-46.79,37.5,-9.29
211,0.0,-0.0,0.0,-11.61,-31.61,-0.0,0.0,37.74,-2.29,-43.22,35.44,-7.78
212,-0.0,0.0,-0.0,-11.73,-39.67,0.0,-0.0,37.73,-2.73,-51.4,35.0,-16.4
213,0.0,-0.0,0.0,-14.18,-27.8,-0.0,-0.0,34.15,-2.62,-41.99,31.53,-10.46
214,-0.0,0.0,0.0,-19.16,-34.42,0.0,0.0,40.62,-2.78,-53.58,37.84,-15.74
215,-0.0,-0.0,0.0,-18.46,-11.91,0.0,0.0,27.43,-2.62,-30.36,24.81,-5.55
216,-0.0,-0.0,-0.0,-21.02,-32.71,0.0,0.0,49.13,-2.88,-53.73,46.25,-7.48
217,-0.0,0.0,0.0,-21.04,-10.02,-0.0,0.0,24.39,-2.67,-31.06,21.72,-9.35
218,0.0,0.0,0.0,-20.72,-11.76,-0.0,0.0,28.36,-2.89,-32.48,25.47,-7.01
219,0.0,-0.0,0.0,-23.04,-23.83,0.0,-0.0,38.81,-3.39,-46.87,35.42,-11.45
220,-0.0,-0.0,0.0,-21.04,-26.01,0.0,0.0,38.23,-2.92,-47.06,35.31,-11.75
221,-0.0,-0.0,0.0,-16.58,-33.22,0.0,-0.0,39.59,-2.41,-49.81,37.18,-12.62
222,-0.0,0.0,0.0,-16.93,-28.67,-0.0,0.0,38.34,-2.47,-45.61,35.87,-9.74
223,-0.0,0.0,0.0,-15.15,-40.27,0.0,0.0,47.38,-2.85,-55.42,44.53,-10.9
224,0.0,-0.0,0.0,-19.37,-24.75,0.0,-0.0,34.78,-2.66,-44.12,32.12,-12.0
225,0.0,0.0,-0.0,-20.43,-18.73,0.0,0.0,31.84,-2.9,-39.16,28.93,-10.23
226,-0.0,-0.0,0.0,-19.12,-25.5,0.0,-0.0,33.33,-2.47,-44.63,30.86,-13.77
227,-0.0,-0.0,-0.0,-18.25,-19.6,-0.0,-0.0,30.1,-2.32,-37.85,27.78,-10.07
228,-0.0,0.0,-0.0,-16.44,-19.95,0.0,0.0,24.6,-2.48,-36.39,22.13,-14.26
229,0.0,0.0,0.0,-18.56,-16.83,-0.0,-0.0,25.97,-2.42,-35.39,23.56,-11.83
230,0.0,0.0,-0.0,-12.54,-19.31,0.0,-0.0,29.06,-2.43,-31.85,26.63,-5.22
231,-0.0,0.0,-0.0,-16.07,-7.69,0.0,0.0,21.79,-1.87,-23.76,19.91,-3.84
232,-0.0,-0.0,-0.0,-17.2,-7.33,0.0,-0.0,19.64,-2.37,-24.53,17.27,-7.26
233,-0.0,-0.0,-0.0,-18.66,-10.32,-0.0,-0.0,25.25,-2.54,-28.99,22.71,-6.28
234,-0.0,0.0,-0.0,-16.27,-7.11,0.0,0.0,19.33,-1.66,-23.37,17.68,-5.7
235,-0.0,0.0,0.0,-11.53,-10.86,0.0,0.0,21.17,-1.51,-22.39,19.66,-2.73
236,-0.0,-0.0,0.0,-10.25,-13.02,0.0,0.0,22.03,-1.05,-23.27,20.98,-2.29
237,0.0,0.0,0.0,-12.69,-11.33,0.0,0.0,19.87,-1.31,-24.02,18.57,-5.45
238,0.0,-0.0,-0.0,-11.24,-15.14,0.0,-0.0,22.27,-1.22,-26.38,21.05,-5.33
239,0.0,0.0,-0.0,-15.21,-10.77,-0.0,0.0,22.25,-1.98,-25.98,20.27,-5.71
240,0.0,0.0,-0.0,-12.84,-20.41,0.0,0.0,29.21,-1.61,-33.25,27.6,-5.65
241,0.0,0.0,0.0,-8.06,-21.04,-0.0,0.0,27.76,-1.13,-29.1,26.63,-2.47
242,-0.0,0.0,-0.0,-6.25,-15.16,0.0,-0.0,20.94,-1.01,-21.41,19.93,-1.48
243,0.0,0.0,0.0,-6.6,-6.17,0.0,0.0,13.94,-0.94,-12.77,13.01,0.24
244,-0.0,-0.0,-0.0,-13.43,-14.86,0.0,-0.0,26.81,-1.32,-28.29,25.5,-2.79
245,-0.0,-0.0,0.0,-17.33,-32.9,-0.0,0.0,41.61,-2.69,-50.23,38.92,-11.31
246,0.0,0.0,0.0,-16.07,-25.85,0.0,0.0,38.65,-2.43,-41.92,36.23,-5.7
247,0.0,0.0,0.0,-16.76,-33.49,-0.0,0.0,42.85,-2.44,-50.26,40.41,-9.85
248,0.0,-0.0,-0.0,-19.38,-47.9,0.0,-0.0,56.74,-2.65,-67.28,54.09,-13.19
249,-0.0,0.0,0.0,-11.1,-32.26,-0.0,0.0,35.94,-2.2,-43.36,33.73,-9.62
250,-0.0,0.0,-0.0,-12.58,-29.13,0.0,0.0,40.64,-2.39,-41.71,38.25,-3.46
251,0.0,0.0,-0.0,-18.74,-33.06,-0.0,-0.0,43.17,-2.61,-51.8,40.56,-11.24
252,-0.0,0.0,0.0,-14.93,-38.37,0.0,-0.0,45.79,-2.46,-53.3,43.32,-9.98
253,-0.0,-0.0,-0.0,-15.02,-31.24,0.0,-0.0,41.02,-2.74,-46.26,38.29,-7.97
254,0.0,-0.0,-0.0,-16.89,-26.91,-0.0,-0.0,36.38,-2.46,-43.8,33.92,-9.88
255,-0.0,0.0,0.0,-14.48,-24.66,-0.0,-0.0,33.85,-2.52,-39.15,31.33,-7.82
256,0.0,0.0,0.0,-16.44,-33.83,0.0,0.0,44.64,-2.45,-50.27,42.19,-8.08
257,0.0,-0.0,0.0,-14.55,-34.71,-0.0,-0.0,45.07,-2.68,-49.26,42.39,-6.87
258,-0.0,-0.0,0.0,-15.94,-26.87,0.0,-0.0,39.84,-2.24,-42.81,37.61,-5.2
259,-0.0,0.0,-0.0,-16.87,-36.27,0.0,-0.0,50.01,-2.82,-53.14,47.19,-5.96
260,-0.0,-0.0,-0.0,-19.51,-38.59,0.0,0.0,50.52,-3.1,-58.1,47.42,-10.68
261,0.0,-0.0,0.0,-19.15,-49.37,0.0,0.0,56.39,-3.21,-68.53,53.17,-15.35
262,0.0,0.0,-0.0,-19.06,-27.58,-0.0,-0.0,43.35,-2.9,-46.64,40.44,-6.19
263,-0.0,-0.0,-0.0,-18.8,-40.59,0.0,-0.0,51.74,-3.22,-59.39,48.52,-10.87
264,-0.0,-0.0,0.0,-19.98,-44.25,-0.0,-0.0,59.16,-3.09,-64.23,56.07,-8.16
265,0.0,-0.0,-0.0,-17.69,-51.84,0.0,-0.0,61.82,-3.03,-69.53,58.8,-10.74
266,-0.0,-0.0,-0.0,-17.83,-53.3,-0.0,0.0,60.28,-2.66,-71.12,57.62,-13.5
267,-0.0,-0.0,-0.0,-17.1,-41.65,0.0,-0.0,50.22,-2.6,-58.74,47.62,-11.13
268,-0.0,-0.0,0.0,-20.26,-23.09,0.0,-0.0,41.87,-2.69,-43.34,39.18,-4.16
269,-0.0,0.0,0.0,-17.09,-50.27,0.0,0.0,54.04,-2.53,-67.37,51.51,-15.86
270,0.0,0.0,-0.0,-18.06,-30.94,0.0,0.0,44.29,-2.84,-49.0,41.45,-7.55
271,-0.0,-0.0,-0.0,-16.89,-39.75,-0.0,0.0,49.12,-2.59,-56.65,46.54,-10.11
272,-0.0,0.0,-0.0,-17.4,-36.69,0.0,0.0,45.99,-2.41,-54.09,43.59,-10.5
273,-0.0,0.0,-0.0,-14.18,-28.52,0.0,0.0,39.1,-2.38,-42.71,36.72,-5.99
274,0.0,0.0,-0.0,-19.27,-32.56,-0.0,-0.0,42.65,-2.63,-51.82,40.03,-11.8
275,-0.0,0.0,0.0,-20.18,-27.17,-0.0,-0.0,39.54,-2.81,-47.35,36.73,-10.62
276,0.0,0.0,0.0,-13.66,-29.06,0.0,0.0,36.06,-1.9,-42.72,34.16,-8.55
277,-0.0,0.0,0.0,-19.24,-36.76,0.0,0.0,45.93,-2.6,-56.0,43.33,-12.67
278,0.0,-0.0,0.0,-17.81,-44.64,0.0,0.0,48.77,-2.76,-62.45,46.01,-16.44
279,0.0,-0.0,-0.0,-13.84,-42.34,-0.0,-0.0,46.24,-1.74,-56.18,44.51,-11.68
280,-0.0,0.0,-0.0,-16.46,-34.9,-0.0,0.0,45.71,-2.1,-51.35,43.62,-7.73
281,-0.0,0.0,0.0,-14.29,-33.29,-0.0,-0.0,39.89,-2.19,-47.58,37.7,-9.88
282,0.0,0.0,-0.0,-17.25,-29.63,0.0,0.0,42.3,-2.32,-46.88,39.98,-6.9
283,0.0,0.0,-0.0,-20.45,-35.04,0.0,0.0,45.27,-2.7,-55.5,42.57,-12.93
284,0.0,-0.0,-0.0,-21.35,-40.76,-0.0,-0.0,51.52,-3.27,-62.11,48.25,-13.85
285,-0.0,0.0,0.0,-11.61,-29.75,0.0,0.0,35.01,-2.22,-41.36,32.79,-8.57
286,-0.0,0.0,0.0,-17.47,-33.27,0.0,0.0,41.3,-2.79,-50.74,38.51,-12.23
287,0.0,0.0,-0.0,-15.39,-44.15,0.0,0.0,53.87,-2.92,-59.53,50.95,-8.59
288,-0.0,-0.0,0.0,-13.93,-26.65,-0.0,0.0,35.65,-2.21,-40.58,33.44,-7.14
289,0.0,0.0,0.0,-16.77,-36.49,-0.0,-0.0,43.79,-2.64,-53.26,41.15,-12.11
290,0.0,0.0,-0.0,-16.5,-11.91,0.0,-0.0,23.3,-2.11,-28.41,21.19,-7.22
291,0.0,0.0,-0.0,-21.09,-24.01,-0.0,0.0,38.72,-3.21,-45.1,35.51,-9.59
292,-0.0,0.0,0.0,-20.93,-28.65,-0.0,0.0,40.88,-3.34,-49.58,37.54,-12.04
293,-0.0,-0.0,-0.0,-17.33,-30.64,0.0,0.0,38.69,-3.13,-47.97,35.56,-12.41
294,-0.0,0.0,0.0,-17.23,-24.1,0.0,0.0,34.5,-2.96,-41.33,31.54,-9.79
295,0.0,0.0,-0.0,-24.07,-42.69,0.0,0.0,57.34,-3.29,-66.76,54.04,-12.72
296,0.0,-0.0,0.0,-22.11,-34.19,0.0,0.0,47.47,-3.21,-56.3,44.26,-12.04
297,-0.0,0.0,-0.0,-21.74,-38.0,-0.0,-0.0,52.08,-3.2,-59.75,48.88,-10.87
298,0.0,-0.0,0.0,-19.69,-33.23,0.0,0.0,46.09,-3.12,-52.93,42.97,-9.96
299,0.0,0.0,-0.0,-20.88,-38.03,-0.0,0.0,49.37,-3.16,-58.91,46.21,-12.7
300,0.0,0.0,-0.0,-18.78,-33.77,-0.0,-0.0,45.85,-3.02,-52.56,42.83,-9.73
301,0.0,-0.0,-0.0,-21.29,-32.59,-0.0,0.0,43.72,-3.07,-53.88,40.65,-13.23
302,0.0,0.0,-0.0,-15.39,-30.17,-0.0,-0.0,37.4,-2.45,-45.56,34.95,-10.6
303,0.0,0.0,0.0,-21.35,-26.73,0.0,0.0,40.87,-3.14,-48.08,37.72,-10.36
304,-0.0,0.0,-0.0,-21.57,-22.43,0.0,-0.0,34.68,-3.26,-44.0,31.43,-12.57
305,-0.0,0.0,0.0,-19.36,-26.45,-0.0,-0.0,39.75,-3.15,-45.81,36.6,-9.21
306,0.0,0.0,0.0,-17.67,-43.18,0.0,-0.0,52.09,-2.33,-60.85,49.76,-11.09
307,0.0,0.0,-0.0,-16.6,-39.51,-0.0,-0.0,49.95,-3.11,-56.11,46.84,-9.27
308,0.0,-0.0,0.0,-13.29,-36.12,-0.0,-0.0,45.52,-2.73,-49.42,42.79,-6.63
309,0.0,0.0,0.0,-17.33,-32.04,-0.0,0.0,42.32,-2.48,-49.37,39.83,-9.54
310,0.0,0.0,-0.0,-16.97,-27.1,0.0,-0.0,38.42,-2.24,-44.07,36.18,-7.89
311,0.0,0.0,0.0,-12.44,-25.71,-0.0,-0.0,32.65,-2.32,-38.15,30.33,-7.82
312,-0.0,0.0,-0.0,-17.87,-25.16,-0.0,-0.0,37.26,-2.41,-43.03,34.86,-8.17
313,0.0,0.0,-0.0,-14.42,-19.05,-0.0,0.0,28.78,-2.16,-33.47,26.62,-6.85
314,-0.0,-0.0,0.0,-16.9,-25.09,0.0,-0.0,34.71,-2.14,-41.99,32.56,-9.43
315,-0.0,-0.0,0.0,-17.18,-39.48,0.0,0.0,46.66,-2.61,-56.65,44.05,-12.61
316,0.0,-0.0,-0.0,-16.29,-26.35,-0.0,-0.0,34.37,-2.39,-42.64,31.98,-10.66
317,-0.0,-0.0,-0.0,-14.83,-28.21,0.0,0.0,36.96,-2.27,-43.04,34.7,-8.34
318,-0.0,-0.0,0.0,-16.81,-40.22,-0.0,0.0,50.03,-2.36,-57.02,47.66,-9.36
319,0.0,-0.0,0.0,-16.41,-34.16,0.0,-0.0,42.39,-2.17,-50.57,40.21,-10.35
320,-0.0,-0.0,-0.0,-18.33,-36.43,-0.0,-0.0,46.13,-2.94,-54.76,43.19,-11.58
321,0.0,0.0,-0.0,-14.47,-23.15,0.0,0.0,29.81,-2.23,-37.62,27.58,-10.04
322,-0.0,-0.0,0.0,-15.45,-25.56,-0.0,0.0,32.74,-2.44,-41.01,30.31,-10.71
323,0.0,-0.0,0.0,-17.98,-26.0,0.0,0.0,36.07,-2.6,-43.98,33.47,-10.51
324,-0.0,0.0,-0.0,-10.74,-31.37,-0.0,-0.0,37.79,-2.38,-42.1,35.41,-6.69
325,0.0,-0.0,-0.0,-16.95,-36.09,0.0,-0.0,47.94,-2.24,-53.04,45.69,-7.35
326,0.0,-0.0,0.0,-15.73,-32.44,-0.0,0.0,38.38,-2.33,-48.16,36.05,-12.12
327,0.0,-0.0,0.0,-16.35,-27.71,-0.0,-0.0,35.21,-2.19,-44.06,33.01,-11.05
328,-0.0,0.0,-0.0,-18.58,-34.02,0.0,-0.0,43.88,-2.85,-52.59,41.03,-11.57
329,0.0,-0.0,0.0,-11.73,-36.86,0.0,0.0,46.22,-2.54,-48.58,43.68,-4.9
330,0.0,0.0,-0.0,-14.92,-25.3,-0.0,0.0,37.08,-2.58,-40.22,34.5,-5.72
331,0.0,0.0,-0.0,-14.9,-34.06,0.0,-0.0,41.53,-2.6,-48.96,38.93,-10.03
332,0.0,0.0,-0.0,-16.34,-29.23,-0.0,-0.0,38.02,-2.48,-45.57,35.53,-10.04
333,0.0,0.0,0.0,-16.61,-36.84,0.0,-0.0,47.39,-2.11,-53.45,45.28,-8.17
334,-0.0,0.0,0.0,-13.72,-30.78,0.0,0.0,37.19,-1.88,-44.5,35.31,-9.19
335,0.0,0.0,0.0,-16.62,-35.74,0.0,-0.0,44.03,-2.89,-52.36,41.15,-11.21
336,0.0,0.0,0.0,-17.48,-22.2,-0.0,0.0,32.95,-2.22,-39.68,30.73,-8.96
337,-0.0,-0.0,-0.0,-16.53,-35.99,0.0,-0.0,46.54,-2.81,-52.52,43.73,-8.79
338,0.0,0.0,-0.0,-13.2,-35.83,-0.0,-0.0,42.91,-2.24,-49.03,40.67,-8.36
339,0.0,0.0,-0.0,-16.97,-35.29,-0.0,0.0,44.01,-1.94,-52.26,42.07,-10.19
340,0.0,-0.0,0.0,-16.7,-26.2,-0.0,-0.0,37.47,-2.41,-42.9,35.06,-7.84
341,-0.0,-0.0,-0.0,-15.38,-30.86,-0.0,0.0,40.65,-2.29,-46.24,38.35,-7.89
342,0.0,0.0,-0.0,-19.41,-32.12,-0.0,-0.0,42.08,-2.52,-51.53,39.56,-11.97
343,0.0,0.0,0.0,-15.81,-35.23,0.0,-0.0,44.04,-2.38,-51.04,41.67,-9.37
344,0.0,-0.0,-0.0,-16.53,-44.33,0.0,-0.0,47.76,-2.76,-60.86,45.0,-15.87
345,0.0,0.0,-0.0,-16.6,-35.94,0.0,-0.0,46.74,-2.38,-52.54,44.36,-8.17
346,0.0,0.0,0.0,-19.27,-32.27,0.0,-0.0,44.41,-2.67,-51.54,41.74,-9.8
347,-0.0,-0.0,0.0,-15.73,-18.3,0.0,0.0,31.91,-2.51,-34.04,29.4,-4.64
348,0.0,-0.0,-0.0,-15.32,-31.03,0.0,0.0,39.62,-2.35,-46.35,37.27,-9.08
349,-0.0,0.0,0.0,-19.46,-20.72,0.0,-0.0,33.06,-2.51,-40.18,30.55,-9.63
350,0.0,-0.0,0.0,-16.88,-28.75,-0.0,0.0,38.16,-2.43,-45.63,35.73,-9.9
351,0.0,0.0,0.0,-18.59,-28.46,0.0,-0.0,37.74,-2.58,-47.05,35.16,-11.89
352,-0.0,0.0,0.0,-18.29,-27.57,-0.0,-0.0,39.04,-2.47,-45.86,36.58,-9.29
353,-0.0,0.0,-0.0,-14.35,-25.74,-0.0,0.0,32.73,-1.99,-40.09,30.74,-9.35
354,0.0,-0.0,-0.0,-16.92,-27.33,0.0,0.0,36.62,-2.28,-44.25,34.34,-9.91
355,0.0,-0.0,-0.0,-14.86,-20.28,0.0,-0.0,27.59,-2.4,-35.14,25.19,-9.95
356,-0.0,0.0,0.0,-17.24,-24.49,0.0,-0.0,35.11,-2.45,-41.73,32.66,-9.07
357,-0.0,-0.0,0.0,-16.85,-16.94,-0.0,-0.0,29.47,-2.37,-33.79,27.1,-6.68
358,-0.0,-0.0,-0.0,-12.5,-37.65,0.0,-0.0,39.04,-2.17,-50.14,36.87,-13.27
359,0.0,-0.0,-0.0,-15.41,-29.34,-0.0,-0.0,39.15,-2.09,-44.75,37.06,-7.69
360,0.0,-0.0,-0.0,-17.22,-24.4,0.0,0.0,36.46,-2.29,-41.62,34.17,-7.46
361,0.0,-0.0,0.0,-16.12,-13.45,-0.0,-0.0,22.26,-2.07,-29.57,20.18,-9.39
362,0.0,-0.0,-0.0,-16.64,-26.28,0.0,-0.0,37.35,-2.64,-42.92,34.71,-8.21
363,-0.0,0.0,0.0,-17.26,-41.54,-0.0,0.0,42.33,-2.27,-58.8,40.07,-18.73
364,0.0,0.0,-0.0,-18.05,-48.52,0.0,0.0,50.64,-2.92,-66.57,47.71,-18.86
365,0.0,-0.0,-0.0,-17.93,-34.24,-0.0,0.0,41.14,-2.59,-52.18,38.55,-13.62
366,0.0,-0.0,0.0,-17.94,-19.07,-0.0,0.0,30.54,-2.35,-37.01,28.2,-8.81
367,-0.0,-0.0,-0.0,-15.03,-37.06,0.0,-0.0,42.81,-2.27,-52.09,40.54,-11.54
368,-0.0,0.0,0.0,-15.02,-35.9,0.0,0.0,41.5,-2.38,-50.91,39.12,-11.79
369,-0.0,0.0,-0.0,-17.72,-30.66,-0.0,0.0,39.88,-2.17,-48.37,37.71,-10.66
370,-0.0,-0.0,0.0,-20.36,-16.14,-0.0,0.0,28.01,-2.29,-36.49,25.73,-10.77
371,0.0,-0.0,-0.0,-17.48,-27.96,0.0,0.0,36.74,-2.7,-45.44,34.04,-11.4
372,-0.0,-0.0,-0.0,-17.74,-23.0,0.0,-0.0,36.35,-2.26,-40.74,34.09,-6.65
373,0.0,-0.0,0.0,-18.54,-21.03,-0.0,-0.0,36.47,-2.3,-39.57,34.16,-5.41
374,0.0,-0.0,0.0,-16.66,-19.84,-0.0,0.0,30.47,-2.25,-36.49,28.21,-8.28
375,0.0,0.0,-0.0,-18.67,-32.63,-0.0,0.0,40.71,-2.43,-51.3,38.29,-13.01
376,-0.0,-0.0,-0.0,-14.4,-20.67,0.0,0.0,31.44,-2.23,-35.07,29.21,-5.86
377,0.0,0.0,0.0,-18.22,-21.05,-0.0,0.0,30.53,-2.31,-39.27,28.22,-11.05
378,0.0,0.0,-0.0,-17.49,-23.43,0.0,-0.0,36.64,-2.4,-40.92,34.24,-6.68
379,0.0,-0.0,0.0,-16.21,-26.89,-0.0,0.0,33.91,-2.15,-43.1,31.76,-11.34
380,0.0,-0.0,-0.0,-17.11,-24.37,0.0,0.0,33.76,-2.49,-41.49,31.27,-10.21
381,-0.0,-0.0,0.0,-17.63,-15.62,-0.0,0.0,27.75,-2.1,-33.25,25.65,-7.6
382,-0.0,0.0,0.0,-18.25,-11.39,-0.0,-0.0,23.18,-2.07,-29.64,21.11,-8.53
383,0.0,-0.0,0.0,-16.77,-15.65,-0.0,0.0,26.46,-2.18,-32.42,24.27,-8.15
384,-0.0,-0.0,-0.0,-15.88,-29.34,-0.0,-0.0,37.69,-2.72,-45.22,34.97,-10.25
385,-0.0,0.0,0.0,-12.01,-36.85,0.0,-0.0,35.86,-2.65,-48.85,33.21,-15.64
386,-0.0,-0.0,0.0,-13.79,-48.37,0.0,0.0,46.99,-2.2,-62.17,44.79,-17.38
387,0.0,0.0,-0.0,-17.33,-25.56,0.0,0.0,38.76,-2.39,-42.89,36.37,-6.52
388,-0.0,0.0,-0.0,-9.68,-32.2,0.0,-0.0,32.44,-2.11,-41.87,30.33,-11.55
389,-0.0,-0.0,0.0,-15.56,-33.2,0.0,0.0,30.14,-2.51,-48.77,27.63,-21.14
390,-0.0,0.0,0.0,-17.32,-35.91,-0.0,-0.0,38.56,-2.61,-53.23,35.95,-17.28
391,-0.0,-0.0,0.0,-17.42,-43.64,0.0,0.0,47.8,-2.98,-61.07,44.82,-16.24
392,-0.0,-0.0,-0.0,-14.14,-31.46,0.0,-0.0,38.47,-1.68,-45.6,36.79,-8.81
393,-0.0,0.0,-0.0,-18.28,-32.29,0.0,0.0,42.39,-2.42,-50.57,39.97,-10.61
394,-0.0,-0.0,0.0,-17.72,-24.47,0.0,-0.0,38.86,-2.51,-42.19,36.35,-5.84
395,0.0,0.0,0.0,-14.18,-44.39,-0.0,0.0,48.52,-2.29,-58.57,46.23,-12.34
396,0.0,-0.0,-0.0,-21.02,-28.39,0.0,0.0,37.03,-3.13,-49.41,33.9,-15.51
397,-0.0,-0.0,0.0,-18.35,-42.78,0.0,0.0,47.67,-2.91,-61.13,44.76,-16.37
398,-0.0,0.0,-0.0,-20.94,-13.42,-0.0,-0.0,31.75,-2.82,-34.36,28.93,-5.43
399,0.0,0.0,-0.0,-19.71,-24.28,-0.0,-0.0,37.38,-2.34,-43.99,35.04,-8.96
400,0.0,0.0,0.0,-19.72,-29.12,0.0,-0.0,37.37,-2.59,-48.85,34.78,-14.07
401,0.0,0.0,-0.0,-20.21,-20.81,-0.0,0.0,30.46,-2.62,-41.03,27.84,-13.19
402,-0.0,-0.0,0.0,-17.06,-40.21,0.0,-0.0,40.52,-2.5,-57.27,38.02,-19.25
403,0.0,0.0,0.0,-15.58,-39.69,-0.0,0.0,36.76,-2.54,-55.26,34.22,-21.04
404,0.0,0.0,0.0,-18.49,-36.93,-0.0,-0.0,43.83,-2.75,-55.42,41.08,-14.34
405,0.0,-0.0,-0.0,-20.93,-32.8,0.0,0.0,37.97,-2.7,-53.74,35.27,-18.47
406,0.0,-0.0,0.0,-18.9,-25.01,0.0,0.0,32.33,-2.67,-43.92,29.66,-14.26
407,0.0,0.0,-0.0,-20.25,-21.15,0.0,0.0,29.64,-2.39,-41.4,27.24,-14.16
408,0.0,-0.0,0.0,-18.49,-33.41,-0.0,0.0,35.57,-2.55,-51.9,33.02,-18.88
409,-0.0,0.0,-0.0,-20.85,-29.61,0.0,0.0,34.51,-2.68,-50.46,31.83,-18.62
410,-0.0,-0.0,0.0,-21.4,-30.23,-0.0,-0.0,39.93,-2.7,-51.63,37.22,-14.41
411,-0.0,-0.0,-0.0,-18.28,-33.89,-0.0,-0.0,37.36,-2.51,-52.17,34.85,-17.32
412,0.0,0.0,0.0,-17.54,-37.23,0.0,0.0,37.98,-2.77,-54.76,35.22,-19.55
413,0.0,0.0,0.0,-19.2,-22.57,-0.0,0.0,28.87,-2.42,-41.77,26.45,-15.32
414,0.0,-0.0,0.0,-21.72,-38.77,0.0,-0.0,43.16,-2.78,-60.49,40.38,-20.11
415,0.0,-0.0,-0.0,-18.56,-31.87,-0.0,0.0,36.78,-2.37,-50.43,34.4,-16.03
416,-0.0,0.0,-0.0,-19.47,-25.41,0.0,0.0,32.43,-2.51,-44.88,29.92,-14.96
417,-0.0,-0.0,-0.0,-23.33,-21.89,0.0,0.0,31.51,-3.1,-45.22,28.41,-16.81
418,-0.0,0.0,-0.0,-16.04,-27.63,0.0,0.0,31.77,-2.15,-43.67,29.62,-14.05
419,0.0,0.0,0.0,-20.01,-23.38,0.0,0.0,30.15,-2.42,-43.39,27.73,-15.66
420,0.0,-0.0,0.0,-19.8,-19.54,0.0,-0.0,27.33,-2.46,-39.34,24.87,-14.47
421,0.0,0.0,-0.0,-22.08,-5.37,0.0,0.0,20.62,-2.69,-27.45,17.93,-9.52
422,0.0,0.0,0.0,-15.48,-34.81,0.0,0.0,37.87,-2.2,-50.29,35.67,-14.62
