POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
300,726.91,2066.73,2629.37,-1965.52,-18811.94,900.83,12121.86,-2878.37,66.67,0.0,-2331.76,-2811.69,-5143.45
301,779.01,2033.29,2594.16,-1969.53,-18795.53,911.67,12137.55,-2852.44,66.3,0.0,-2309.39,-2786.14,-5095.53
302,809.63,2034.7,2619.72,-1967.88,-18741.43,895.13,12079.3,-2868.19,67.23,0.0,-2270.83,-2800.96,-5071.79
303,744.23,2091.03,2596.45,-1971.56,-18672.27,898.71,12083.85,-2931.01,66.55,0.0,-2229.58,-2864.46,-5094.04
304,754.49,2055.81,2571.78,-2012.24,-18599.47,905.56,12126.67,-2969.94,64.55,0.0,-2197.41,-2905.39,-5102.8
305,764.52,1991.44,2601.02,-1975.89,-18744.59,888.68,12071.66,-2836.66,64.7,0.0,-2403.17,-2771.96,-5175.13
306,749.23,2086.28,2600.54,-1977.03,-18862.26,910.43,12150.5,-2834.54,64.41,0.0,-2342.31,-2770.14,-5112.45
307,797.14,2015.8,2609.03,-2004.28,-18673.63,887.55,12093.5,-2907.29,64.37,0.0,-2274.9,-2842.92,-5117.82
308,723.01,2079.07,2598.34,-1985.01,-18841.58,905.47,12126.29,-2785.04,63.78,0.0,-2394.4,-2721.26,-5115.66
309,734.04,2068.55,2640.32,-1965.28,-18702.44,885.3,12096.91,-2877.24,65.79,0.0,-2242.62,-2811.46,-5054.07
310,737.63,2038.89,2596.46,-1970.56,-18801.31,884.57,12056.22,-2743.84,63.57,0.0,-2458.09,-2680.26,-5138.36
311,783.66,2090.28,2608.94,-1974.23,-18719.74,880.41,12048.96,-2806.15,64.14,0.0,-2281.73,-2742.01,-5023.74
312,758.01,2024.24,2589.73,-2024.35,-18767.95,900.77,12094.45,-2791.08,63.0,0.0,-2425.09,-2728.08,-5153.17
313,781.87,2093.71,2576.41,-1992.19,-18868.64,871.2,12106.24,-2708.86,64.03,0.0,-2431.4,-2644.83,-5076.23
314,742.48,2073.2,2614.86,-1995.69,-18774.51,883.19,12078.76,-2793.11,64.42,0.0,-2377.71,-2728.68,-5106.4
315,758.75,2044.63,2610.2,-1974.96,-18926.81,913.26,12125.38,-2696.59,63.21,0.0,-2449.53,-2633.39,-5082.92
316,762.48,1992.36,2622.64,-1991.36,-18850.43,912.23,12065.45,-2718.01,63.63,0.0,-2486.62,-2654.38,-5141.01
317,762.71,2015.41,2583.25,-1980.58,-18780.01,880.11,12021.87,-2729.45,63.84,0.0,-2497.23,-2665.62,-5162.85
318,741.47,2066.17,2601.02,-1966.01,-18873.38,899.06,12082.19,-2697.03,63.8,0.0,-2449.48,-2633.23,-5082.71
319,747.06,1956.75,2618.5,-2025.33,-18792.84,897.74,12141.9,-2751.8,65.22,0.0,-2456.22,-2686.58,-5142.79
320,750.45,2056.39,2602.43,-1991.22,-18881.89,918.39,12130.83,-2697.37,63.66,0.0,-2414.62,-2633.7,-5048.33
321,749.22,2029.49,2598.52,-2012.58,-18805.41,888.45,12145.36,-2788.82,64.3,0.0,-2406.95,-2724.52,-5131.47
322,747.74,2102.86,2592.13,-2002.24,-18747.66,906.13,12036.81,-2774.16,62.69,0.0,-2364.22,-2711.47,-5075.69
323,730.07,2053.03,2595.76,-2004.83,-18909.78,900.33,12176.88,-2725.43,62.49,0.0,-2458.55,-2662.95,-5121.49
324,769.3,2045.86,2599.38,-1995.04,-18955.4,875.07,12107.16,-2642.82,61.14,0.0,-2553.66,-2581.69,-5135.35
325,768.28,2059.19,2623.41,-2055.37,-18908.12,914.5,12172.27,-2719.83,61.26,0.0,-2425.85,-2658.56,-5084.41
326,766.1,2021.99,2574.72,-1949.57,-18984.35,902.7,12110.9,-2679.66,61.8,0.0,-2557.53,-2617.85,-5175.38
327,755.59,2049.93,2634.27,-2005.3,-18914.37,928.14,12090.25,-2657.1,61.0,0.0,-2461.5,-2596.09,-5057.59
328,753.47,2039.71,2613.97,-2019.75,-18901.35,888.13,12069.51,-2677.38,62.12,0.0,-2556.31,-2615.26,-5171.57
329,764.96,2056.23,2589.08,-1994.11,-18910.32,890.71,12077.97,-2648.36,61.34,0.0,-2525.49,-2587.02,-5112.52
330,770.77,2078.38,2610.95,-2017.6,-18879.91,887.92,12031.16,-2687.23,61.96,0.0,-2518.32,-2625.27,-5143.59
331,769.79,2010.57,2566.99,-2031.37,-18869.57,916.37,12144.04,-2702.59,61.24,0.0,-2493.18,-2641.35,-5134.52
332,774.92,2091.44,2597.34,-2013.2,-18757.94,898.45,12022.91,-2730.68,63.06,0.0,-2386.08,-2667.63,-5053.71
333,744.12,2023.08,2634.0,-1990.36,-18923.53,896.64,12193.95,-2706.45,62.53,0.0,-2422.1,-2643.92,-5066.01
334,742.81,2061.39,2597.92,-1991.14,-18755.38,903.87,12103.92,-2821.06,62.47,0.0,-2336.6,-2758.58,-5095.18
335,784.89,2093.94,2593.81,-2012.01,-18757.9,893.89,12116.41,-2847.69,63.66,0.0,-2286.98,-2784.03,-5071.01
336,761.46,2139.92,2606.61,-2001.29,-18765.33,891.35,12136.32,-2846.03,63.36,0.0,-2230.98,-2782.68,-5013.66
337,746.09,2034.79,2579.45,-2019.16,-18857.78,893.74,12161.95,-2774.78,63.87,0.0,-2460.92,-2710.91,-5171.83
338,790.31,2034.02,2628.95,-2020.3,-18819.17,902.8,12123.55,-2765.59,62.06,0.0,-2359.84,-2703.53,-5063.37
339,749.05,2041.98,2598.95,-2001.04,-18837.64,874.11,12126.62,-2737.59,62.73,0.0,-2447.97,-2674.86,-5122.83
340,751.74,2066.81,2593.48,-1968.88,-18799.12,904.13,12095.63,-2819.19,63.58,0.0,-2356.21,-2755.62,-5111.83
341,709.85,2056.23,2595.45,-2008.88,-18727.51,920.1,12084.56,-2779.51,64.81,0.0,-2370.2,-2714.69,-5084.89
342,699.96,2069.55,2609.46,-1952.19,-18920.82,918.14,12146.67,-2726.6,62.77,0.0,-2429.22,-2663.83,-5093.05
343,795.78,2039.7,2576.7,-2022.12,-18785.24,915.67,12076.64,-2736.04,63.13,0.0,-2402.88,-2672.92,-5075.79
344,767.12,1977.22,2593.4,-1995.42,-18679.74,901.48,12082.22,-2841.69,63.94,0.0,-2353.71,-2777.75,-5131.46
345,751.85,2065.42,2593.72,-2014.94,-18761.02,890.35,12090.72,-2826.6,63.33,0.0,-2383.89,-2763.27,-5147.16
346,757.81,2025.62,2634.29,-2014.68,-18801.64,898.07,12106.79,-2755.16,63.79,0.0,-2393.74,-2691.37,-5085.1
347,760.23,2081.99,2606.82,-1975.61,-18751.5,880.76,12070.2,-2790.64,63.48,0.0,-2327.11,-2727.16,-5054.27
348,695.11,2039.52,2576.86,-2027.75,-18608.75,918.07,12087.06,-2873.89,64.31,0.0,-2319.88,-2809.57,-5129.45
349,776.72,2066.64,2589.73,-2006.32,-18718.08,883.7,12054.22,-2824.89,63.09,0.0,-2353.39,-2761.79,-5115.19
350,740.06,2068.83,2577.5,-2015.71,-18752.22,898.47,12124.71,-2783.77,62.84,0.0,-2358.36,-2720.93,-5079.3
351,802.44,2116.65,2587.41,-1996.73,-18760.55,877.26,12009.12,-2740.71,63.35,0.0,-2364.42,-2677.36,-5041.78
352,776.27,2045.88,2638.36,-1992.27,-18857.75,894.05,12086.78,-2707.35,62.18,0.0,-2408.67,-2645.18,-5053.85
353,774.61,2107.45,2593.42,-1991.93,-18837.42,912.84,12111.07,-2766.27,63.74,0.0,-2329.96,-2702.53,-5032.49
354,718.84,2097.01,2593.8,-2004.19,-18915.42,912.75,12082.39,-2631.89,63.35,0.0,-2514.82,-2568.54,-5083.36
355,774.23,2065.37,2585.45,-2018.51,-18708.71,894.66,12048.93,-2794.02,63.48,0.0,-2358.58,-2730.53,-5089.11
356,753.11,2031.37,2597.35,-2009.96,-18810.69,899.49,12077.39,-2741.05,62.69,0.0,-2461.94,-2678.36,-5140.3
357,769.22,2082.1,2611.98,-1986.28,-18826.25,913.84,12114.62,-2766.31,63.31,0.0,-2320.78,-2703.0,-5023.77
358,772.4,2028.85,2580.92,-2006.23,-18745.98,890.31,12105.89,-2805.83,63.18,0.0,-2373.84,-2742.64,-5116.48
359,735.97,2087.78,2586.74,-2035.6,-18727.47,901.73,12122.81,-2805.78,62.52,0.0,-2328.04,-2743.26,-5071.3
360,714.92,2072.39,2611.98,-2025.61,-18828.45,912.11,12090.37,-2711.23,62.51,0.0,-2452.29,-2648.72,-5101.01
361,773.84,2046.32,2584.77,-2009.8,-18694.6,900.34,12054.32,-2828.55,63.75,0.0,-2344.81,-2764.8,-5109.62
362,778.64,2029.6,2603.87,-2010.84,-18706.77,891.96,12098.28,-2812.76,63.04,0.0,-2315.26,-2749.72,-5064.99
363,762.43,2035.18,2590.98,-2020.6,-18704.87,898.84,12072.48,-2820.86,63.84,0.0,-2365.56,-2757.03,-5122.59
364,762.14,2042.74,2601.28,-2001.42,-18616.83,908.1,12075.54,-2847.22,61.54,0.0,-2228.44,-2785.68,-5014.12
365,773.72,2065.29,2614.68,-1971.43,-18781.19,884.67,12136.79,-2853.2,64.02,0.0,-2277.47,-2789.18,-5066.64
366,718.23,2049.95,2575.88,-2004.12,-18793.03,899.94,12138.76,-2795.77,63.58,0.0,-2414.39,-2732.19,-5146.58
367,737.32,2072.5,2609.78,-2042.75,-18685.78,906.8,12038.29,-2827.2,64.18,0.0,-2363.84,-2763.01,-5126.86
368,779.7,2055.35,2622.0,-1985.25,-18668.08,901.45,12034.94,-2856.91,64.35,0.0,-2259.89,-2792.56,-5052.45
369,757.0,2023.89,2612.65,-2029.88,-18681.07,898.8,12145.76,-2870.73,63.1,0.0,-2272.87,-2807.64,-5080.5
370,738.47,2052.13,2632.66,-2003.53,-18736.17,892.94,12094.37,-2833.2,63.63,0.0,-2329.12,-2769.57,-5098.69
371,771.14,2120.66,2610.12,-2024.6,-18783.16,893.43,12113.26,-2815.23,63.31,0.0,-2299.15,-2751.92,-5051.07
372,766.6,2120.19,2574.97,-1966.32,-18770.2,905.05,12077.27,-2762.74,62.0,0.0,-2292.43,-2700.74,-4993.17
373,757.24,2024.63,2623.32,-1995.13,-18589.71,883.49,12041.48,-2907.58,63.7,0.0,-2254.69,-2843.87,-5098.56
374,731.79,2060.43,2609.98,-1974.12,-18734.31,905.83,12092.03,-2865.71,64.38,0.0,-2308.38,-2801.32,-5109.7
375,747.13,2031.27,2616.46,-1989.15,-18659.45,902.8,12078.2,-2876.55,63.78,0.0,-2272.73,-2812.77,-5085.5
376,760.87,2045.87,2596.58,-1993.55,-18762.9,904.1,12147.41,-2850.57,63.99,0.0,-2301.63,-2786.58,-5088.21
377,759.47,2108.1,2573.72,-1975.13,-18707.45,887.1,12076.71,-2865.67,63.85,0.0,-2277.48,-2801.82,-5079.3
378,777.17,2082.88,2591.37,-1971.07,-18632.93,897.61,11990.85,-2871.22,63.92,0.0,-2264.12,-2807.3,-5071.42
379,790.18,2124.97,2607.64,-1993.88,-18629.32,886.3,12037.17,-2897.35,63.72,0.0,-2176.92,-2833.64,-5010.56
380,735.41,2075.19,2577.97,-2004.1,-18624.56,907.1,12112.86,-2929.16,63.81,0.0,-2220.12,-2865.35,-5085.47
381,738.12,2086.92,2587.78,-1983.37,-18718.56,875.83,12051.4,-2833.77,63.39,0.0,-2361.88,-2770.38,-5132.26
382,736.99,2027.26,2556.94,-1982.14,-18719.37,912.67,12085.64,-2830.27,63.8,0.0,-2382.01,-2766.47,-5148.48
383,736.59,2064.16,2605.23,-1986.98,-18729.3,903.11,12075.8,-2836.57,63.38,0.0,-2331.39,-2773.18,-5104.57
384,739.06,2106.54,2583.21,-2006.87,-18631.14,890.85,12060.5,-2916.36,63.11,0.0,-2257.85,-2853.25,-5111.11
385,724.23,2059.26,2614.88,-2006.25,-18661.34,888.43,12105.96,-2910.85,63.23,0.0,-2274.84,-2847.62,-5122.47
386,755.69,2002.17,2601.71,-2006.5,-18809.18,918.85,12167.61,-2849.23,63.81,0.0,-2369.64,-2785.42,-5155.06
387,727.0,1990.13,2576.67,-1951.46,-18670.13,898.24,12111.38,-2940.02,63.94,0.0,-2318.17,-2876.08,-5194.25
388,752.3,2060.61,2608.33,-1997.91,-18648.95,907.28,12082.55,-2965.9,63.83,0.0,-2235.78,-2902.07,-5137.85
389,739.54,2033.8,2592.42,-1980.13,-18669.91,892.45,12112.7,-2917.45,63.08,0.0,-2279.12,-2854.37,-5133.49
390,756.59,1986.1,2597.94,-1983.76,-18617.92,900.31,12124.04,-2956.71,63.71,0.0,-2236.69,-2893.0,-5129.69
391,726.55,2028.15,2588.93,-2020.5,-18630.49,904.15,12065.29,-2907.88,62.04,0.0,-2337.93,-2845.84,-5183.76
392,730.98,2021.13,2648.66,-2010.21,-18749.95,904.46,12101.67,-2840.7,62.06,0.0,-2353.26,-2778.64,-5131.9
393,721.3,2066.18,2597.55,-2025.3,-18627.15,915.65,12087.14,-2931.47,62.57,0.0,-2264.65,-2868.89,-5133.54
394,736.0,2079.87,2552.86,-2005.05,-18614.48,907.39,12093.13,-2942.92,61.83,0.0,-2250.28,-2881.09,-5131.37
395,778.81,2017.9,2582.36,-1999.97,-18772.95,911.94,12180.17,-2890.87,61.6,0.0,-2301.75,-2829.27,-5131.02
396,793.96,2097.54,2581.89,-2051.14,-18684.57,897.08,12113.28,-2848.52,62.03,0.0,-2251.96,-2786.49,-5038.46
397,775.16,2027.72,2591.18,-2022.47,-18751.24,881.63,12124.33,-2849.8,61.27,0.0,-2373.69,-2788.53,-5162.21
398,732.49,2027.53,2613.72,-2035.64,-18646.61,903.79,12108.55,-2917.13,62.15,0.0,-2296.18,-2854.98,-5151.17
399,766.52,2026.2,2574.73,-2016.47,-18685.04,892.75,12130.07,-2870.89,61.92,0.0,-2311.24,-2808.97,-5120.21
400,795.39,2069.05,2591.68,-2022.91,-18810.61,889.4,12132.48,-2820.96,62.25,0.0,-2355.52,-2758.71,-5114.23
401,789.62,1960.26,2554.93,-1980.24,-18758.11,889.57,12083.83,-2804.74,63.18,0.0,-2460.14,-2741.55,-5201.69
402,771.91,2021.91,2559.52,-2018.85,-18719.52,909.42,12107.05,-2817.47,61.29,0.0,-2368.56,-2756.18,-5124.74
403,753.59,2040.82,2574.6,-1991.28,-18808.55,894.92,12093.75,-2783.57,62.16,0.0,-2442.14,-2721.41,-5163.54
404,755.41,2082.93,2599.77,-2041.17,-18699.61,908.42,12083.17,-2830.85,61.58,0.0,-2311.08,-2769.27,-5080.35
405,719.29,2077.05,2611.48,-2023.77,-18733.7,912.37,12075.75,-2843.36,62.96,0.0,-2361.52,-2780.39,-5141.91
406,734.88,2122.24,2622.56,-2013.19,-18826.71,894.59,12116.66,-2733.59,63.56,0.0,-2348.96,-2670.03,-5018.99
407,716.99,2059.06,2620.64,-1994.62,-18810.17,914.01,12117.13,-2772.51,62.61,0.0,-2376.96,-2709.9,-5086.86
408,743.35,2089.24,2591.82,-2023.48,-18844.73,887.9,12047.68,-2721.06,61.68,0.0,-2508.22,-2659.38,-5167.6
409,751.71,2081.34,2586.75,-2019.41,-18922.31,889.2,12127.62,-2692.05,62.89,0.0,-2505.11,-2629.17,-5134.28
410,772.36,2091.95,2570.8,-1991.72,-18795.68,888.17,12101.04,-2822.72,63.96,0.0,-2363.07,-2758.76,-5121.83
411,738.16,2130.72,2563.34,-1995.3,-18786.52,881.24,12123.03,-2841.64,63.57,0.0,-2345.33,-2778.07,-5123.4
412,803.6,2041.68,2601.8,-1975.05,-18671.28,897.39,12078.49,-2937.86,63.34,0.0,-2223.37,-2874.52,-5097.9
413,760.72,2108.16,2589.79,-1982.94,-18732.82,890.46,12088.3,-2865.66,63.45,0.0,-2278.32,-2802.21,-5080.53
414,730.89,2091.22,2600.57,-2015.67,-18616.61,884.3,12035.77,-2894.65,64.6,0.0,-2289.53,-2830.05,-5119.58
415,732.7,2037.55,2622.97,-2003.67,-18770.19,916.36,12152.4,-2834.85,63.23,0.0,-2311.9,-2771.62,-5083.52
416,819.61,1970.96,2599.19,-1993.73,-18579.58,923.34,12063.72,-2908.89,63.51,0.0,-2196.49,-2845.38,-5041.88
417,732.03,2026.57,2556.4,-2019.47,-18698.57,907.48,12094.62,-2829.91,62.79,0.0,-2400.93,-2767.12,-5168.05
418,751.49,2091.83,2592.91,-2005.32,-18720.23,918.22,12103.75,-2862.26,63.6,0.0,-2267.35,-2798.65,-5066.0
419,742.76,2085.98,2597.33,-1983.42,-18820.12,903.86,12099.33,-2789.84,62.58,0.0,-2374.26,-2727.26,-5101.52
420,744.91,2016.75,2629.0,-2012.84,-18772.98,909.68,12096.24,-2760.84,63.34,0.0,-2389.25,-2697.5,-5086.75
421,755.73,2081.33,2599.9,-1994.12,-18609.03,930.69,12079.46,-2945.99,64.43,0.0,-2156.04,-2881.55,-5037.59
422,767.13,2103.38,2574.47,-1984.76,-18658.78,892.05,12028.91,-2848.11,64.51,0.0,-2277.59,-2783.6,-5061.19
423,768.34,1974.08,2592.62,-1999.44,-18719.37,912.3,12097.77,-2834.35,63.02,0.0,-2373.69,-2771.33,-5145.02
424,795.4,2030.98,2572.52,-2015.97,-18725.36,878.1,12084.37,-2803.75,63.14,0.0,-2379.96,-2740.61,-5120.57
425,745.77,2028.16,2621.14,-2019.14,-18738.79,916.12,12159.53,-2836.65,63.31,0.0,-2287.21,-2773.33,-5060.55
426,771.27,1984.68,2607.68,-2033.29,-18634.73,884.22,12052.43,-2874.6,64.09,0.0,-2367.73,-2810.51,-5178.24
427,815.53,2073.12,2587.62,-2014.03,-18713.88,900.61,12116.05,-2856.79,63.72,0.0,-2234.96,-2793.06,-5028.03
428,781.3,2026.12,2596.85,-2016.58,-18725.72,899.47,12065.54,-2833.49,62.68,0.0,-2373.02,-2770.81,-5143.84
429,717.75,2025.74,2601.73,-2063.45,-18791.26,895.35,12149.65,-2799.23,63.49,0.0,-2464.49,-2735.74,-5200.22
430,752.23,2037.57,2605.59,-2005.31,-18844.04,908.46,12109.2,-2753.49,62.17,0.0,-2436.31,-2691.32,-5127.63
431,780.88,2075.18,2568.48,-2011.39,-18831.32,874.22,12073.42,-2771.67,63.21,0.0,-2470.52,-2708.46,-5178.99
432,747.09,2034.41,2599.91,-1992.86,-18909.71,901.29,12108.21,-2734.48,62.03,0.0,-2511.67,-2672.45,-5184.12
433,736.73,2042.47,2605.92,-2022.49,-18795.77,906.9,12130.81,-2811.09,62.37,0.0,-2395.44,-2748.72,-5144.16
434,774.09,1962.19,2568.6,-1998.9,-18827.84,868.49,12076.47,-2743.71,63.0,0.0,-2576.89,-2680.71,-5257.6
435,768.45,1985.43,2601.48,-2010.38,-18791.43,899.05,12119.82,-2812.74,63.17,0.0,-2427.56,-2749.57,-5177.13
436,768.1,1974.35,2595.26,-1990.91,-18803.31,908.07,12124.65,-2781.24,61.96,0.0,-2423.79,-2719.28,-5143.07
437,794.02,2040.91,2606.67,-2012.11,-18868.82,903.56,12105.91,-2753.81,61.68,0.0,-2429.86,-2692.12,-5121.98
438,714.24,2035.12,2606.98,-2031.76,-18701.4,900.61,12067.32,-2814.22,62.28,0.0,-2408.89,-2751.95,-5160.84
439,734.15,2085.76,2592.02,-1971.79,-18862.83,904.86,12088.33,-2759.34,62.53,0.0,-2429.51,-2696.8,-5126.31
440,778.9,2060.51,2587.72,-2009.46,-18680.02,885.77,12034.11,-2814.47,62.3,0.0,-2342.48,-2752.17,-5094.64
441,735.35,2076.54,2582.76,-1992.86,-18771.83,889.16,12077.02,-2819.55,63.55,0.0,-2403.86,-2756.0,-5159.86
442,789.76,2030.36,2577.43,-2024.37,-18788.66,890.38,12061.73,-2788.08,63.17,0.0,-2463.37,-2724.91,-5188.28
443,785.42,2058.12,2551.33,-1953.45,-18876.16,907.57,12127.24,-2786.26,63.53,0.0,-2399.93,-2722.73,-5122.66
444,799.17,1990.26,2566.57,-1997.22,-18766.66,866.64,12095.79,-2811.96,63.82,0.0,-2445.45,-2748.14,-5193.59
445,789.33,2033.2,2585.5,-1997.24,-18803.45,898.19,12063.74,-2765.03,62.64,0.0,-2430.74,-2702.39,-5133.14
446,746.0,2078.76,2570.07,-1957.47,-18848.99,899.87,12162.24,-2836.7,63.07,0.0,-2349.52,-2773.63,-5123.15
447,712.93,2084.48,2609.51,-1997.12,-18767.68,908.47,12131.03,-2844.89,63.79,0.0,-2318.39,-2781.1,-5099.49
448,779.83,1999.03,2588.53,-1984.78,-18771.35,900.26,12136.63,-2858.42,62.77,0.0,-2351.85,-2795.65,-5147.5
449,745.87,2041.04,2625.38,-2024.11,-18783.47,915.37,12081.05,-2798.33,63.13,0.0,-2398.87,-2735.2,-5134.07
450,751.2,2100.16,2622.87,-2004.52,-18756.18,901.88,12150.44,-2901.51,62.57,0.0,-2234.15,-2838.94,-5073.09
451,776.11,2032.66,2564.11,-1991.87,-18755.24,900.93,12136.88,-2837.27,63.23,0.0,-2336.42,-2774.05,-5110.46
452,757.42,2090.94,2596.19,-2029.48,-18829.95,892.71,12139.11,-2765.92,61.58,0.0,-2383.05,-2704.35,-5087.4
453,771.42,2067.34,2582.85,-1966.91,-18785.76,914.49,12116.71,-2833.58,62.82,0.0,-2299.87,-2770.76,-5070.62
454,776.56,2033.81,2599.0,-1988.42,-18820.92,907.4,12138.27,-2821.6,63.67,0.0,-2354.3,-2757.94,-5112.23
455,763.4,2019.16,2605.35,-1984.12,-18911.4,885.3,12180.11,-2757.34,65.01,0.0,-2442.2,-2692.33,-5134.53
456,758.6,2091.6,2579.64,-1982.05,-18886.49,889.32,12105.12,-2752.24,65.48,0.0,-2444.25,-2686.77,-5131.02
457,754.56,2087.22,2572.34,-1963.41,-18879.0,907.93,12113.17,-2773.69,65.98,0.0,-2407.19,-2707.71,-5114.9
458,777.52,2110.07,2611.7,-1979.31,-18820.96,885.01,12088.12,-2811.73,65.81,0.0,-2327.87,-2745.92,-5073.79
459,795.43,2042.15,2585.41,-2023.77,-18854.88,903.56,12137.54,-2738.28,64.35,0.0,-2414.55,-2673.93,-5088.48
460,777.59,2061.39,2585.06,-1991.22,-18933.11,901.82,12151.44,-2707.22,64.83,0.0,-2447.02,-2642.39,-5089.41
461,734.98,2072.95,2623.85,-1983.64,-18896.91,894.18,12154.85,-2757.55,65.19,0.0,-2399.74,-2692.36,-5092.1
462,768.17,2096.06,2572.99,-1996.9,-18919.2,904.48,12097.5,-2704.85,65.03,0.0,-2476.89,-2639.83,-5116.72
463,745.24,2067.55,2613.44,-1996.68,-18716.01,884.24,12098.38,-2853.0,65.32,0.0,-2303.83,-2787.68,-5091.51
464,766.91,2050.77,2626.87,-1993.06,-18775.03,892.83,12152.95,-2856.89,66.05,0.0,-2277.76,-2790.85,-5068.61
465,749.91,2071.84,2576.0,-1991.08,-18848.45,906.79,12112.18,-2756.87,65.22,0.0,-2422.81,-2691.65,-5114.45
466,702.52,2027.68,2567.74,-1981.28,-18892.29,884.32,12146.5,-2720.95,64.53,0.0,-2544.8,-2656.42,-5201.22
467,731.03,2042.11,2586.85,-2010.38,-18822.64,884.74,12115.79,-2748.38,63.45,0.0,-2472.5,-2684.93,-5157.43
468,726.78,2002.06,2631.2,-1993.27,-18829.86,926.3,12192.2,-2826.76,64.57,0.0,-2344.58,-2762.19,-5106.77
469,743.84,2093.29,2614.63,-2015.65,-18794.7,913.23,12099.59,-2759.73,64.24,0.0,-2345.77,-2695.49,-5041.26
470,768.11,2035.95,2606.27,-2010.68,-18735.57,892.52,12112.35,-2857.44,64.31,0.0,-2331.04,-2793.12,-5124.17
471,781.47,2039.95,2592.68,-1999.53,-18752.1,890.81,12112.48,-2849.6,64.79,0.0,-2334.24,-2784.81,-5119.05
472,764.17,2130.47,2583.58,-1997.44,-18656.29,889.19,12059.35,-2857.86,65.39,0.0,-2226.96,-2792.47,-5019.43
473,766.14,2070.02,2576.46,-1979.79,-18634.81,897.32,12112.14,-2940.26,64.99,0.0,-2192.52,-2875.26,-5067.78
474,767.11,2026.17,2558.58,-1978.44,-18638.11,889.25,12092.93,-2930.41,64.76,0.0,-2282.51,-2865.66,-5148.17
475,771.2,2015.16,2610.69,-1984.4,-18734.12,886.27,12076.36,-2842.91,65.01,0.0,-2358.84,-2777.89,-5136.73
476,764.3,2079.59,2548.26,-2008.87,-18752.35,866.37,12042.84,-2790.13,64.27,0.0,-2459.85,-2725.86,-5185.71
477,784.26,2029.72,2585.38,-2018.58,-18795.84,915.45,12154.4,-2834.33,64.25,0.0,-2345.2,-2770.09,-5115.29
478,729.66,2056.93,2569.55,-1982.33,-18693.43,888.49,12055.73,-2828.36,62.97,0.0,-2375.4,-2765.39,-5140.79
479,739.49,2054.78,2599.75,-2010.4,-18849.06,904.67,12117.79,-2762.42,64.01,0.0,-2442.99,-2698.41,-5141.4
480,779.3,2048.56,2611.5,-2012.55,-18703.14,888.69,12080.53,-2860.03,63.05,0.0,-2307.11,-2796.99,-5104.09
481,784.25,2065.3,2573.77,-2013.18,-18756.62,884.01,12042.37,-2798.59,62.57,0.0,-2420.09,-2736.02,-5156.11
482,743.97,1985.56,2599.19,-2058.99,-18671.33,898.04,12063.21,-2840.87,62.94,0.0,-2440.35,-2777.92,-5218.27
483,736.7,2006.8,2606.17,-2026.59,-18678.25,909.2,12048.49,-2889.15,62.97,0.0,-2397.48,-2826.19,-5223.66
484,748.93,2018.95,2638.92,-2042.69,-18722.56,914.94,12047.46,-2813.94,61.94,0.0,-2396.05,-2752.01,-5148.06
485,775.42,1997.36,2607.24,-1996.29,-18660.35,906.06,12030.14,-2822.94,62.31,0.0,-2340.42,-2760.64,-5101.05
486,781.79,2065.46,2604.0,-2020.08,-18785.96,897.11,12063.14,-2741.28,62.24,0.0,-2394.53,-2679.03,-5073.56
487,772.75,2069.53,2573.93,-2027.19,-18777.66,901.9,12068.14,-2754.26,62.19,0.0,-2418.61,-2692.08,-5110.68
488,753.92,2006.65,2550.99,-2021.81,-18737.31,914.27,12082.24,-2845.26,62.85,0.0,-2451.04,-2782.42,-5233.46
489,725.39,2042.47,2594.69,-2024.21,-18702.71,897.04,12114.09,-2893.37,63.28,0.0,-2353.25,-2830.1,-5183.34
490,730.3,1994.66,2572.09,-2033.8,-18775.0,902.41,12129.87,-2843.81,62.42,0.0,-2479.46,-2781.4,-5260.86
491,764.11,2017.51,2587.71,-2014.53,-18759.22,897.58,12113.82,-2822.74,62.52,0.0,-2393.01,-2760.23,-5153.24
492,744.16,2046.82,2584.13,-2008.35,-18907.42,899.61,12093.58,-2726.47,63.58,0.0,-2547.46,-2662.89,-5210.35
493,750.88,2005.02,2571.59,-1992.85,-18839.91,914.78,12077.28,-2726.11,63.28,0.0,-2513.21,-2662.83,-5176.04
494,770.08,2065.45,2591.12,-2002.75,-18725.22,890.33,12041.62,-2800.32,63.24,0.0,-2369.37,-2737.07,-5106.44
495,733.98,2024.39,2587.84,-2017.44,-18534.23,883.91,11999.02,-2918.98,64.37,0.0,-2322.53,-2854.61,-5177.14
496,745.86,2011.53,2589.08,-2002.34,-18670.31,900.15,12039.43,-2867.42,64.36,0.0,-2386.6,-2803.07,-5189.67
497,744.29,2061.26,2598.25,-2021.58,-18641.97,899.82,12061.24,-2878.4,63.87,0.0,-2298.68,-2814.53,-5113.21
498,735.58,2093.51,2596.09,-1988.69,-18695.58,899.62,12050.0,-2833.38,64.22,0.0,-2309.47,-2769.16,-5078.63
499,757.96,2071.82,2603.21,-2017.38,-18720.58,902.65,12061.03,-2849.97,65.0,0.0,-2341.28,-2784.96,-5126.24
